Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Austin Wells","NYY",117,461,412,93,54,20,1,19,53,62,39,0,112,5,5,1,,5,1,0.226889,0.0846663,0.243574,0.3476,0.298691,0.417204,0.310263,0.715895,0.190315,3.86419,0.261341,-0.12534,-0.0914676,53.4721,-1.0459,99.4007,-0.216808,0.221433,-0.5427090376615524,8.921433255076408,3.20587,257.6700134277344,,,,,,,489.8,4.186324786,489.8,4.186324786,,,,,,,,,,,,,,,,,,,"Austin Wells","27562",669224
"Rafael Devers","SFG",159,686,589,149,85,31,1,31,94,93,85,11,166,7,4,1,,2,1,0.252581,0.124413,0.241592,0.514971,0.351202,0.468574,0.349838,0.819776,0.215993,2.84334,0.296629,-0.605982,-1.03288,101.543,20.487,127.629,-1.63886,1.02681,20.824925780296326,-12.323188185691833,3.20495,56.91999816894531,,,,,,,909.4,5.719496855,909.4,5.719496855,,,,,,,,,,,,,,,,,,,"Rafael Devers","17350",646240
"Ceddanne Rafaela","BOS",141,609,567,148,93,32,4,18,78,76,28,0,127,8,4,2,,21,7,0.260588,0.0466959,0.208469,0.223994,0.303164,0.427606,0.315108,0.73077,0.167018,6.126,0.304334,0.598867,0.455755,72.973,1.015,97.4137,1.05462,8.85567,-0.8017411231994629,11.030667304992676,3.1911,136.0500030517578,,,,,,,674.9,4.786524822,674.9,4.786524822,,,,,,,,,,,,,,,,,,,"Ceddanne Rafaela","24262",678882
"James Wood","WSN",149,644,558,146,84,32,2,27,89,86,78,5,187,3,4,1,,16,6,0.261248,0.120863,0.290066,0.416676,0.353107,0.472335,0.354511,0.825442,0.211087,4.90591,0.341288,0.282662,-0.296186,97.7697,21.6762,128.457,-0.0135241,-0.433944,21.706955898553133,-12.033944606781006,3.18182,33.560001373291016,,,,,,,874.2,5.867114093,874.2,5.867114093,,,,,,,,,,,,,,,,,,,"James Wood","29518",695578
"Marcus Semien","NYM",149,644,576,140,94,24,2,20,82,75,58,1,106,5,5,1,,9,2,0.242419,0.0896505,0.163963,0.546774,0.314336,0.3945,0.31017,0.708836,0.152081,4.60971,0.263102,0.273165,-0.084036,74.5852,-1.50837,101.363,0.189129,6.12096,1.229337751865387,8.220962285995483,3.15904,254.38999938964844,,,,,,,677.5,4.546979865,677.5,4.546979865,,,,,,,,,,,,,,,,,,,"Marcus Semien","12533",543760
"Brent Rooker","ATH",154,665,590,157,89,32,2,34,89,107,64,3,167,6,4,0,,6,2,0.266393,0.0962573,0.251836,0.382221,0.342451,0.502833,0.360445,0.845284,0.236439,3.81401,0.312678,-0.337584,-0.428871,104.161,25.5864,130.021,-0.766455,-0.0183117,22.763543784618378,-15.543311346322298,3.08047,47.869998931884766,,,,,,,928.8,6.031168831,928.8,6.031168831,,,,,,,,,,,,,,,,,,,"Brent Rooker","19627",667670
"Andy Pages","LAD",139,602,549,141,85,29,2,26,75,85,37,0,130,9,5,2,,10,4,0.256599,0.0611592,0.215889,0.28329,0.311078,0.455128,0.329365,0.766206,0.198529,4.45323,0.289092,0.309012,-0.509875,79.1026,7.97169,111.72,-0.200863,0.151375,8.161194041371346,1.901374876499176,3.07871,138.41000366210938,,,,,,,726.3,5.225179856,726.3,5.225179856,,,,,,,,,,,,,,,,,,,"Andy Pages","24816",681624
"Jazz Chisholm Jr.","NYY",139,602,532,127,77,19,2,28,78,86,59,2,156,5,4,1,,31,8,0.237769,0.0983259,0.259066,0.37954,0.318366,0.440253,0.327799,0.758619,0.202484,5.7008,0.27938,0.681619,1.92433,78.3373,7.20641,111.481,2.60595,-3.39183,10.751760482788086,-1.4418339729309082,3.07242,20.489999771118164,,,,,,,737.4,5.305035971,737.4,5.305035971,,,,,,,,,,,,,,,,,,,"Jazz Chisholm Jr.","20454",665862
"Gleyber Torres","DET",152,658,572,149,103,27,1,18,83,72,74,1,113,4,5,2,,6,2,0.260267,0.113002,0.17107,0.660562,0.346894,0.407306,0.331559,0.7542,0.147039,3.1868,0.292152,-0.758632,-1.06129,87.6333,9.88557,112.692,-1.81992,-3.09577,8.022974848747253,-0.7457675933837891,3.06165,246.7899932861328,,,,,,,755.4,4.969736842,755.4,4.969736842,,,,,,,,,,,,,,,,,,,"Gleyber Torres","16997",650402
"Brice Turang","MIL",151,651,582,151,107,26,2,14,83,68,60,1,134,2,4,3,,28,7,0.258835,0.0915382,0.205756,0.444887,0.327715,0.386995,0.314028,0.71471,0.12816,5.6464,0.310906,0.447921,1.87421,77.4349,0.514266,101.459,2.32213,2.11391,3.447916269302368,4.588914394378662,3.03825,52.43000030517578,,,,,,,701.6,4.646357615,701.6,4.646357615,,,,,,,,,,,,,,,,,,,"Brice Turang","22186",668930
"Dillon Dingler","DET",109,429,389,95,61,20,2,13,47,55,29,1,107,7,3,1,,1,1,0.244631,0.0673148,0.248869,0.270483,0.306385,0.404245,0.308971,0.71063,0.159614,3.21218,0.302163,0.0455506,-0.689384,49.244,-1.42199,97.1313,-0.643834,5.2415,-2.093636691570282,13.616499900817871,3.01771,263.1099853515625,,,,,,,441.7,4.052293577,441.7,4.052293577,,,,,,,,,,,,,,,,,,,"Dillon Dingler","27464",693307
"Luke Keaschall","MIN",130,560,487,129,89,27,2,11,70,64,55,0,94,12,5,0,,24,7,0.265472,0.0990978,0.167499,0.591633,0.351988,0.395729,0.330662,0.747718,0.130257,5.50849,0.305464,0.0307955,1.12832,74.1737,8.00537,111.567,1.15912,-0.0192285,8.793419599533081,1.3807714879512787,3.01295,130.38999938964844,,,,,,,655.5,5.042307692,655.5,5.042307692,,,,,,,,,,,,,,,,,,,"Luke Keaschall","33321",807712
"Ezequiel Tovar","COL",151,651,605,161,100,36,4,21,81,76,33,0,156,4,5,4,,9,4,0.266091,0.0509798,0.239976,0.212437,0.306434,0.443439,0.321955,0.749874,0.177348,4.79998,0.324105,0.490258,-0.894446,81.6247,4.70401,92.4817,-0.404188,6.71782,-6.205069452524185,13.692824363708496,2.98207,207.36000061035156,,,,,,,738.1,4.88807947,738.1,4.88807947,,,,,,,,,,,,,,,,,,,"Ezequiel Tovar","24064",678662
"Kyle Schwarber","PHI",159,686,573,130,65,20,1,44,103,105,101,5,195,7,4,1,,7,2,0.226866,0.146672,0.284984,0.514668,0.34753,0.495879,0.36055,0.843409,0.269013,3.75025,0.255463,-1.37824,-0.545109,107.509,26.4532,130.963,-1.92335,-0.0020269,23.25127613544464,-16.95202575926669,2.97961,24.079999923706055,,,,,,,964,6.062893081,964,6.062893081,,,,,,,,,,,,,,,,,,,"Kyle Schwarber","16478",656941
"Brendan Donovan","SEA",130,560,496,135,95,27,1,12,68,55,50,2,77,9,3,2,,5,3,0.273126,0.0887575,0.136727,0.649158,0.348496,0.404323,0.330572,0.752818,0.131196,3.41447,0.300653,-0.222065,-1.14729,74.1325,7.96417,118.794,-1.36935,-2.75279,11.034939289093018,-1.3527911901474,2.96261,274.9200134277344,,,,,,,634.9,4.883846153,634.9,4.883846153,,,,,,,,,,,,,,,,,,,"Brendan Donovan","24679",680977
"Michael Busch","CHC",139,602,526,133,75,27,3,28,84,82,63,2,147,8,3,1,,4,1,0.252777,0.104901,0.244702,0.428689,0.339471,0.475775,0.350506,0.815246,0.222997,4.25828,0.296101,-0.687089,-0.470673,89.4359,18.305,127.486,-1.15776,1.14819,18.453056812286377,-9.65181314945221,2.94966,106.0999984741211,,,,,,,795.2,5.720863309,795.2,5.720863309,,,,,,,,,,,,,,,,,,,"Michael Busch","26319",683737
"Jackson Chourio","MIL",151,651,601,163,98,37,4,25,92,88,39,2,131,4,5,2,,24,7,0.271579,0.0602214,0.201263,0.299218,0.317925,0.468629,0.335971,0.786553,0.19705,6.21993,0.307917,1.01553,0.964033,89.0328,12.1121,116.491,1.97956,-1.27075,14.703168153762817,-8.04574716091156,2.89712,19.06999969482422,,,,,,,831.9,5.509271523,831.9,5.509271523,,,,,,,,,,,,,,,,,,,"Jackson Chourio","28806",694192
"Iván Herrera","STL",141,601,520,142,97,25,1,19,78,74,63,1,117,11,5,1,,10,3,0.273509,0.105652,0.195533,0.540327,0.361865,0.437027,0.349394,0.798892,0.163518,4.1177,0.31726,0.294937,-0.25968,88.6852,17.7197,127.079,0.0352561,-0.0870291,19.311009112745523,-11.012029312551022,2.89368,158.2100067138672,,,,,,,764.6,5.422695035,764.6,5.422695035,,,,,,,,,,,,,,,,,,,"Ivan Herrera","20599",671056
"CJ Abrams","WSN",146,630,573,146,91,30,5,20,84,72,38,2,119,13,4,1,,30,7,0.254368,0.0603965,0.188306,0.320736,0.313749,0.425644,0.319609,0.739393,0.171275,6.76724,0.287334,0.663494,2.37265,77.7917,3.35237,104.548,3.03614,-5.08724,6.431847095489502,0.6627645492553711,2.87036,63.47999954223633,,,,,,,738.5,5.058219178,738.5,5.058219178,,,,,,,,,,,,,,,,,,,"CJ Abrams","25768",682928
"Bryson Stott","PHI",144,623,556,144,101,25,3,14,73,67,55,1,103,4,6,2,,25,5,0.258198,0.0887196,0.165482,0.536129,0.32652,0.390308,0.314016,0.716828,0.13211,5.70294,0.291492,0.325233,1.87094,74.0983,0.486005,99.0857,2.19618,3.46348,1.5210433602333069,5.788480281829834,2.86852,184.88999938964844,,,,,,,682.1,4.736805555,682.1,4.736805555,,,,,,,,,,,,,,,,,,,"Bryson Stott","26294",681082
"Josh Naylor","SEA",144,623,562,151,97,31,0,23,74,92,51,6,92,5,5,0,,18,3,0.268923,0.0821858,0.148081,0.555006,0.332178,0.449918,0.335031,0.782096,0.180995,4.18034,0.282779,-0.573047,1.19203,84.7278,11.1156,121.865,0.618979,1.2069,16.674165725708008,-10.218104481697083,2.85439,65.4800033569336,,,,,,,783.5,5.440972222,783.5,5.440972222,,,,,,,,,,,,,,,,,,,"Josh Naylor","18839",647304
"Xavier Edwards","MIA",139,602,539,151,120,23,4,5,72,50,52,1,83,3,4,4,,27,7,0.280689,0.0867028,0.137441,0.630835,0.345236,0.365004,0.314486,0.71024,0.0843142,6.01954,0.322145,0.72431,1.51096,71.8305,0.699571,99.6774,2.23527,3.62668,2.0051020085811615,5.77668309211731,2.84536,186.22999572753906,,,,,,,639.8,4.602877697,639.8,4.602877697,,,,,,,,,,,,,,,,,,,"Xavier Edwards","22266",669364
"Andrés Giménez","TOR",138,595,537,135,95,24,2,14,68,66,34,2,103,16,5,3,,20,4,0.251043,0.0577461,0.172371,0.33501,0.313169,0.379755,0.303792,0.692923,0.128711,5.57542,0.284936,0.00392763,1.49655,65.8289,-4.47497,94.4182,1.50047,3.00379,-2.41388738155365,9.37879490852356,2.80785,391.2099914550781,,,,,,,608.4,4.408695652,608.4,4.408695652,,,,,,,,,,,,,,,,,,,"Andres Gimenez","19950",665926
"Francisco Alvarez","NYM",112,446,395,94,55,16,1,22,54,63,42,1,114,6,3,1,,1,0,0.237957,0.0934353,0.256169,0.364741,0.317648,0.448349,0.330968,0.765997,0.210392,2.98392,0.276152,-0.20411,-0.517682,59.1583,6.48356,115.61,-0.721792,-3.33934,7.525982856750488,3.185664415359497,2.78046,173.72000122070312,,,,,,,536.2,4.7875,536.2,4.7875,,,,,,,,,,,,,,,,,,,"Francisco Alvarez","26121",682626
"Oneil Cruz","PIT",125,539,473,112,65,22,3,22,73,65,58,4,163,4,4,1,,29,6,0.237433,0.106776,0.301813,0.353782,0.323193,0.439639,0.328324,0.762833,0.202207,6.77742,0.308691,0.363822,2.68425,70.3687,6.68174,108.614,3.04808,-1.13225,8.55082082748413,0.5927528142929077,2.77024,95.8499984741211,,,,,,,666.2,5.3296,666.2,5.3296,,,,,,,,,,,,,,,,,,,"Oneil Cruz","21711",665833
"Ian Happ","CHC",152,658,565,137,81,32,1,23,84,79,83,2,156,5,4,1,,8,2,0.242792,0.12548,0.237338,0.528696,0.34192,0.424179,0.334832,0.766098,0.181387,3.88229,0.293055,-0.256194,-0.381785,89.3819,11.6341,116.748,-0.637979,-0.0962626,12.423423528671265,-7.246262714266777,2.7695,184.88999938964844,,,,,,,790.5,5.200657894,790.5,5.200657894,,,,,,,,,,,,,,,,,,,"Ian Happ","17919",664023
"Trent Grisham","NYY",126,546,464,101,58,17,1,24,73,65,72,0,136,5,3,2,,6,2,0.217303,0.131847,0.248355,0.530881,0.327483,0.414089,0.325914,0.741572,0.196786,3.92293,0.250601,-0.125517,-0.426018,70.2146,5.70048,110.182,-0.551535,0.212005,6.000953912734985,2.162005364894867,2.75787,252.02000427246094,,,,,,,619,4.912698412,619,4.912698412,,,,,,,,,,,,,,,,,,,"Trent Grisham","18564",663757
"Shea Langeliers","ATH",131,524,476,121,67,25,1,28,70,83,39,1,117,4,4,1,,5,1,0.2534,0.0744824,0.224219,0.332186,0.313019,0.487343,0.341211,0.800362,0.233943,3.81661,0.276658,-0.0504112,-0.256676,73.865,11.974,116.772,-0.307087,-4.26394,10.047128736972809,3.1610560417175293,2.75064,55.25,,,,,,,678.7,5.18091603,678.7,5.18091603,,,,,,,,,,,,,,,,,,,"Shea Langeliers","25816",669127
"Seiya Suzuki","CHC",143,616,540,139,82,27,3,26,77,86,67,2,155,3,5,0,,7,3,0.256429,0.10824,0.25162,0.430174,0.338879,0.464193,0.345517,0.803072,0.207764,4.30539,0.308777,-0.361722,-0.775098,89.0205,16.2354,124.068,-1.13682,-1.71138,16.43478214740753,-10.111381530761719,2.7438,92.69000244140625,,,,,,,793.1,5.546153846,793.1,5.546153846,,,,,,,,,,,,,,,,,,,"Seiya Suzuki","30116",673548
"Yandy Díaz","TBR",151,651,577,168,117,30,1,20,83,79,62,2,97,7,4,1,,3,1,0.291573,0.0955085,0.149123,0.640469,0.364581,0.451943,0.354565,0.816525,0.16037,2.58086,0.318776,-0.71642,-1.12761,98.8608,21.9402,127.908,-1.84403,-0.0645375,19.56939423084259,-15.189537465572357,2.74057,135.61000061035156,,,,,,,854.4,5.658278145,854.4,5.658278145,,,,,,,,,,,,,,,,,,,"Yandy Diaz","16578",650490
"Jordan Westburg","BAL",104,448,411,108,64,22,2,19,62,61,28,0,100,6,2,1,,4,2,0.262164,0.0635659,0.223177,0.284823,0.31749,0.467906,0.33761,0.785396,0.205743,4.43163,0.301058,0.104601,-0.52413,61.8661,8.93147,118.555,-0.419529,1.43672,9.377960592508316,1.8367189764976501,2.725,337.82000732421875,,,,,,,551.6,5.303846153,551.6,5.303846153,,,,,,,,,,,,,,,,,,,"Jordan Westburg","27815",676059
"Kazuma Okamoto","TOR",130,560,495,124,73,25,0,25,66,83,53,6,100,8,4,1,,2,1,0.249729,0.094405,0.178982,0.527456,0.329227,0.453303,0.335322,0.78253,0.203574,2.34959,0.264301,-0.231432,-0.88247,76.2924,10.1241,116.138,-1.1139,-0.815492,9.537842869758606,-2.2154916524887085,2.72117,999,,,,,,,690.9,5.314615384,690.9,5.314615384,,,,,,,,,,,,,,,,,,,"Kazuma Okamoto","sa3063134",672960
"Daulton Varsho","TOR",138,595,537,122,66,23,4,29,80,84,46,1,152,5,5,2,,9,3,0.226338,0.0774276,0.255506,0.303037,0.291522,0.44419,0.315083,0.735712,0.217852,5.41833,0.257149,0.177345,-0.376168,71.2837,0.979818,102.197,-0.198824,2.37878,1.341603621840477,4.503778457641602,2.69331,205,,,,,,,670,4.855072463,670,4.855072463,,,,,,,,,,,,,,,,,,,"Daulton Varsho","19918",662139
"Taylor Ward","BAL",152,658,576,140,82,28,2,28,84,89,69,0,160,6,6,1,,5,2,0.243489,0.104859,0.242685,0.43208,0.32784,0.445489,0.334993,0.773329,0.202,3.61342,0.28403,-0.66486,-0.906987,89.4677,11.7199,116.752,-1.57185,-0.724489,11.420027494430542,-7.774489343166351,2.69009,152.1999969482422,,,,,,,792.7,5.215131578,792.7,5.215131578,,,,,,,,,,,,,,,,,,,"Taylor Ward","17548",621493
"JJ Wetherholt","STL",130,560,491,125,89,23,1,12,65,62,56,1,95,9,3,1,,12,3,0.254265,0.0996511,0.168851,0.590171,0.339696,0.379267,0.318801,0.718964,0.125002,4.46702,0.291451,0,0.269,68.7806,2.61231,106.122,0.269,0.886154,4.332147389650345,3.1361538767814636,2.67032,999,,,,,,,603.6,4.643076923,603.6,4.643076923,,,,,,,,,,,,,,,,,,,"JJ Wetherholt","sa3025154",802139
"Otto Lopez","MIA",141,609,557,148,106,27,3,12,67,65,43,1,91,4,4,1,,16,6,0.265892,0.0711557,0.149822,0.474935,0.32122,0.389705,0.310728,0.710925,0.123814,4.97412,0.297417,0.425424,-0.0789222,70.8073,-1.15072,97.1027,0.346502,0.720476,-1.7447670102119446,7.245476067066193,2.6358,226.16000366210938,,,,,,,634.6,4.500709219,634.6,4.500709219,,,,,,,,,,,,,,,,,,,"Otto Lopez","19608",672640
"Ernie Clement","TOR",149,644,602,163,115,32,3,13,77,71,28,1,63,5,5,4,,9,3,0.271201,0.0438663,0.0985851,0.444959,0.306431,0.398166,0.305183,0.704597,0.126965,4.46211,0.283411,0.525928,-0.605143,71.9777,-4.11582,95.3769,-0.0792151,4.62336,-3.5882537439465523,7.023362159729004,2.61926,337.29998779296875,,,,,,,650.6,4.366442953,650.6,4.366442953,,,,,,,,,,,,,,,,,,,"Ernie Clement","20352",676391
"Ben Rice","NYY",128,546,477,116,65,22,2,27,75,79,56,0,115,8,4,0,,4,2,0.243643,0.10314,0.21038,0.490255,0.330876,0.468342,0.34472,0.799218,0.224699,4.06307,0.263549,-0.236955,-0.734846,78.5223,14.0318,123.137,-0.971801,0.0249109,13.911727666854858,-7.550088873133063,2.5701,53.900001525878906,,,,,,,695.6,5.434375,695.6,5.434375,,,,,,,,,,,,,,,,,,,"Ben Rice","29576",700250
"Jeff McNeil","ATH",134,581,516,140,94,29,4,13,66,64,47,3,71,11,5,2,,4,1,0.271434,0.0815642,0.122418,0.666277,0.34249,0.418269,0.331177,0.760759,0.146835,4.29137,0.290754,-0.969963,-0.341277,77.198,8.5484,109.86,-1.31124,-1.61136,5.44052267074585,-0.3363577127456665,2.56817,529.6599731445312,,,,,,,675.9,5.04402985,675.9,5.04402985,,,,,,,,,,,,,,,,,,,"Jeff McNeil","15362",643446
"J.P. Crawford","SEA",147,637,550,131,92,26,1,12,69,59,75,1,122,5,4,3,,6,1,0.238707,0.117731,0.192006,0.61316,0.333665,0.355565,0.308279,0.68923,0.116858,3.21981,0.284211,-0.0932085,-0.612453,72.7963,-2.47018,103.437,-0.705661,-5.75754,1.8748016357421875,1.0674629211425781,2.54418,744.47998046875,,,,,,,626.1,4.259183673,626.1,4.259183673,,,,,,,,,,,,,,,,,,,"J.P. Crawford","15491",641487
"Caleb Durbin","BOS",130,560,496,128,85,29,2,11,68,62,40,0,62,18,4,3,,22,7,0.258359,0.0718802,0.109866,0.654251,0.333746,0.395021,0.321372,0.728767,0.136663,5.64144,0.273606,0.297171,0.786808,69.9499,3.78154,101.729,1.08398,1.19184,2.22518789768219,3.191843271255493,2.52623,226.8000030517578,,,,,,,615.9,4.737692307,615.9,4.737692307,,,,,,,,,,,,,,,,,,,"Caleb Durbin","29646",702332
"Konnor Griffin","PIT",113,490,442,115,81,21,2,12,70,58,31,1,121,12,3,2,,24,7,0.260374,0.0633108,0.247304,0.256004,0.32362,0.396629,0.315636,0.720249,0.136255,6.51335,0.331014,-0.0816575,0.968957,58.9241,1.02679,99.9225,0.8873,2.21484,0.842273686081171,7.46484375,2.51786,999,,,,,,,542.1,4.797345132,542.1,4.797345132,,,,,,,,,,,,,,,,,,,"Konnor Griffin","sa3065496",804606
"Colson Montgomery","CHW",139,602,538,117,68,20,3,27,71,87,51,1,179,10,3,0,,3,1,0.218122,0.0843469,0.297096,0.283904,0.295431,0.413709,0.307759,0.709141,0.195587,3.85455,0.270056,-0.0266497,-0.74854,68.5426,-2.58832,96.2906,-0.77519,0.765785,-3.407118856906891,7.2157851457595825,2.50958,229.85000610351562,,,,,,,632,4.546762589,632,4.546762589,,,,,,,,,,,,,,,,,,,"Colson Montgomery","29712",695657
"Royce Lewis","MIN",131,567,517,130,82,26,0,22,65,75,42,1,119,3,4,1,,12,2,0.251519,0.0741411,0.209959,0.353121,0.309006,0.431545,0.319622,0.740551,0.180026,3.91583,0.284066,-0.19799,0.593559,70.0187,3.02325,103.962,0.395569,0.260754,3.043111503124237,1.885753870010376,2.50094,179,,,,,,,645.4,4.926717557,645.4,4.926717557,,,,,,,,,,,,,,,,,,,"Royce Lewis","20437",668904
"Alec Bohm","PHI",141,609,556,155,107,29,2,16,70,78,41,2,94,5,6,0,,3,1,0.278456,0.0675857,0.1547,0.436883,0.331034,0.427991,0.32833,0.759025,0.149535,3.30076,0.306854,-0.22829,-0.823451,79.5109,7.55289,108.892,-1.05174,-2.76197,5.366100430488586,-1.18697190284729,2.50059,259,,,,,,,698.8,4.956028368,698.8,4.956028368,,,,,,,,,,,,,,,,,,,"Alec Bohm","21618",664761
"Yainer Diaz","HOU",128,509,480,131,87,23,2,19,58,68,22,1,88,3,4,1,,1,0,0.272457,0.0429924,0.172543,0.249169,0.306071,0.445186,0.321973,0.751257,0.172729,2.96315,0.296687,0.0110187,-0.581655,63.8526,3.68665,106.914,-0.570636,-2.17044,3.5787768959999084,5.904561519622803,2.48064,110.54000091552734,,,,,,,587.2,4.5875,587.2,4.5875,,,,,,,,,,,,,,,,,,,"Yainer Diaz","23003",673237
"Jose Altuve","HOU",144,623,559,149,101,26,1,21,83,70,53,3,108,6,4,1,,13,4,0.265928,0.0844572,0.17266,0.489154,0.333698,0.427748,0.33015,0.761446,0.161821,4.49571,0.294721,-0.349994,-0.151319,82.2589,8.64665,112.547,-0.501313,-5.34734,8.711515605449677,-6.022339582443237,2.46899,115.51000213623047,,,,,,,744.4,5.169444444,744.4,5.169444444,,,,,,,,,,,,,,,,,,,"Jose Altuve","5417",514888
"Lawrence Butler","ATH",136,588,529,130,79,27,2,22,77,75,52,0,150,2,3,2,,19,5,0.246475,0.0882926,0.25513,0.346069,0.31387,0.430405,0.322576,0.744275,0.18393,5.32564,0.300492,0.520581,0.824744,74.0221,4.5454,103.935,1.34532,3.50463,4.072433590888977,-0.1953716278076172,2.46727,153.16000366210938,,,,,,,679.6,4.997058823,679.6,4.997058823,,,,,,,,,,,,,,,,,,,"Lawrence Butler","22542",671732
"Brandon Nimmo","TEX",146,630,554,139,91,26,2,20,80,69,61,1,138,9,4,2,,9,2,0.250327,0.0965956,0.219448,0.440174,0.332329,0.410943,0.325631,0.743273,0.160616,4.56611,0.297114,-0.14877,0.0603924,80.8721,6.43274,110.264,-0.0883779,2.33216,7.533258929848671,-5.317835569381714,2.44517,146.07000732421875,,,,,,,720.7,4.936301369,720.7,4.936301369,,,,,,,,,,,,,,,,,,,"Brandon Nimmo","12927",607043
"Jonathan Aranda","TBR",141,609,532,141,94,25,0,21,77,80,62,3,155,10,5,0,,2,1,0.26569,0.101434,0.255118,0.397597,0.35012,0.434963,0.341552,0.785082,0.169273,2.44103,0.333349,-1.31024,-1.15687,86.0485,14.0904,118.944,-2.46711,3.54464,11.130566120147705,-8.230361223220825,2.44128,194.47999572753906,,,,,,,744.5,5.280141843,744.5,5.280141843,,,,,,,,,,,,,,,,,,,"Jonathan Aranda","21837",666018
"Matt McLain","CIN",144,623,549,129,83,26,2,19,78,68,60,0,172,8,4,2,,18,4,0.235406,0.0967804,0.276257,0.350327,0.317551,0.391221,0.311954,0.708772,0.155814,5.31938,0.304985,0.164859,0.971031,73.0552,-0.557071,94.4034,1.13589,3.58582,-2.9965429306030273,6.010817766189575,2.42907,183.42999267578125,,,,,,,665.8,4.623611111,665.8,4.623611111,,,,,,,,,,,,,,,,,,,"Matt McLain","29695",680574
"Max Muncy","LAD",105,455,375,82,45,15,1,21,60,62,69,2,114,6,4,0,,3,0,0.219791,0.151975,0.251412,0.604487,0.347127,0.437819,0.341882,0.784946,0.218028,3.4443,0.250503,-0.711946,-0.45725,64.4111,10.6493,120.295,-1.1692,-2.59576,9.77516508102417,-1.2707576751708984,2.41891,249.6999969482422,,,,,,,561.5,5.347619047,561.5,5.347619047,,,,,,,,,,,,,,,,,,,"Max Muncy","13301",571970
"George Springer","TOR",138,595,522,134,85,23,2,25,86,75,61,1,116,7,4,1,,13,3,0.257571,0.10327,0.194201,0.531768,0.341739,0.449143,0.343057,0.790882,0.191572,5.10999,0.285163,0.268878,0.639871,84.7972,14.4934,121.466,0.90875,-0.0666761,15.962710618972778,-12.84167567640543,2.41457,92.87000274658203,,,,,,,761.8,5.520289855,761.8,5.520289855,,,,,,,,,,,,,,,,,,,"George Springer","12856",543807
"Wilyer Abreu","BOS",120,518,455,112,65,25,1,21,67,71,56,4,127,3,4,0,,8,3,0.247309,0.108943,0.245793,0.443233,0.331539,0.445389,0.334599,0.776928,0.19808,4.03,0.29496,-0.0111308,-0.449691,70.2664,9.06074,110.841,-0.460822,5.12471,6.1576074957847595,-0.5252928733825684,2.40036,214.22999572753906,,,,,,,631.6,5.263333333,631.6,5.263333333,,,,,,,,,,,,,,,,,,,"Wilyer Abreu","23772",677800
"Bo Naylor","CLE",117,461,403,88,50,20,1,17,54,55,50,1,111,2,3,2,,4,2,0.218139,0.107497,0.240919,0.446198,0.305122,0.401756,0.308283,0.706878,0.183617,3.73496,0.253613,-0.0760097,-0.613416,52.6618,-1.78524,98.0932,-0.689426,-0.189768,-1.725014090538025,8.810232162475586,2.39085,643.6599731445312,,,,,,,471.3,4.028205128,471.3,4.028205128,,,,,,,,,,,,,,,,,,,"Bo Naylor","21865",666310
"Isaac Paredes","HOU",117,504,431,105,64,19,1,21,61,68,58,0,85,11,3,0,,1,1,0.243111,0.115114,0.168605,0.682745,0.345832,0.43754,0.342713,0.783372,0.194428,2.27382,0.255631,-0.241777,-1.02738,71.6876,12.1361,121.201,-1.26916,-0.506544,11.324982762336731,-5.40654456615448,2.38033,236.30999755859375,,,,,,,621.3,5.31025641,621.3,5.31025641,,,,,,,,,,,,,,,,,,,"Isaac Paredes","20036",670623
"Jarren Duran","BOS",139,602,542,140,81,35,8,16,79,69,48,1,140,7,3,1,,21,5,0.258412,0.0801079,0.232581,0.344429,0.325539,0.440854,0.331011,0.766393,0.182442,7.18824,0.319012,1.61464,1.35553,79.907,8.77605,108.369,2.97017,2.67935,8.907867431640625,-6.370653390884399,2.37949,71.58999633789062,,,,,,,730.4,5.254676258,730.4,5.254676258,,,,,,,,,,,,,,,,,,,"Jarren Duran","24617",680776
